Make,Model,Year,Engine.Fuel.Type,Engine.HP,Engine.Cylinders,Transmission.Type,Driven_Wheels,Number.of.Doors,Vehicle.Size,Vehicle.Style,highway.MPG,city.mpg,Popularity,MSRP,Market.Category
Mazda,Tribute,2010,regular unleaded,171,4,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,26,20,586,25345,Crossover
Mazda,Tribute Hybrid,2008,regular unleaded,133,4,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,27,29,586,27235,"Crossover,Hybrid"
Mazda,MX-5 Miata,2016,premium unleaded (recommended),155,4,AUTOMATIC,rear wheel drive,2,Compact,Convertible,36,27,586,29330,Performance
Mazda,B-Series,2001,regular unleaded,150,6,MANUAL,rear wheel drive,2,Compact,Regular Cab Pickup,21,15,586,15125,Crossover
Mazda,B-Series,2001,regular unleaded,150,6,MANUAL,four wheel drive,2,Compact,Extended Cab Pickup,19,15,586,20030,Crossover
Mazda,B-Series,2001,regular unleaded,150,6,MANUAL,four wheel drive,2,Compact,Regular Cab Pickup,19,15,586,18360,Crossover
Mazda,Protege5,2003,regular unleaded,130,4,MANUAL,front wheel drive,4,Compact,Wagon,28,22,586,16895,Crossover
Mazda,CX-7,2012,regular unleaded,161,4,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,27,20,586,22995,Crossover
Mazda,MX-5 Miata,2015,premium unleaded (recommended),158,4,AUTOMATIC,rear wheel drive,2,Compact,Convertible,28,21,586,29265,Performance
Mazda,5,2014,regular unleaded,157,4,MANUAL,front wheel drive,4,Compact,Passenger Minivan,28,21,586,20140,Crossover
Mazda,3,2017,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,35,26,586,24945,"Hatchback,Performance"
Mazda,MPV,2004,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,Compact,Passenger Minivan,23,16,586,28460,Crossover
Mazda,2,2014,regular unleaded,100,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,35,29,586,14720,Hatchback
Mazda,3,2017,regular unleaded,184,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,33,25,586,23895,"Hatchback,Performance"
Mazda,2,2013,regular unleaded,100,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,34,28,586,17050,Hatchback
Mazda,2,2014,regular unleaded,100,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,34,28,586,15560,Hatchback
Mazda,5,2013,regular unleaded,157,4,AUTOMATIC,front wheel drive,4,Compact,Passenger Minivan,28,22,586,20940,Crossover
Mazda,Tribute,2011,regular unleaded,171,4,AUTOMATIC,front wheel drive,4,Compact,4dr SUV,28,21,586,23740,Crossover
Mazda,CX-9,2016,regular unleaded,227,4,AUTOMATIC,all wheel drive,4,Large,4dr SUV,27,21,586,41970,Crossover
McLaren,MP4-12C,2012,premium unleaded (required),592,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,22,15,416,229000,"Exotic,High-Performance"
Mercedes-Benz,CLS-Class,2015,premium unleaded (required),402,8,AUTOMATIC,all wheel drive,4,Midsize,Sedan,24,17,617,75700,"Luxury,High-Performance"
Mercedes-Benz,GLE-Class,2016,premium unleaded (required),577,8,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,17,13,617,107100,"Crossover,Factory Tuner,Luxury,High-Performance"
Mercedes-Benz,B-Class Electric Drive,2017,electric,177,0,DIRECT_DRIVE,front wheel drive,4,Compact,4dr Hatchback,82,85,617,39900,"Hatchback,Luxury"
Mercedes-Benz,300-Class,1991,regular unleaded,177,6,AUTOMATIC,rear wheel drive,4,Large,Sedan,19,15,617,2232,Luxury
Mercedes-Benz,C-Class,2017,premium unleaded (required),241,4,AUTOMATIC,rear wheel drive,2,Midsize,Convertible,31,23,617,50900,Luxury
Mercedes-Benz,C-Class,2017,premium unleaded (required),241,4,AUTOMATIC,rear wheel drive,2,Midsize,Coupe,30,23,617,42650,Luxury
Mercedes-Benz,GLA-Class,2016,premium unleaded (required),375,4,AUTOMATED_MANUAL,all wheel drive,4,Compact,4dr SUV,29,22,617,49580,"Crossover,Factory Tuner,Luxury,High-Performance"
Mercedes-Benz,C43 AMG,1998,regular unleaded,302,8,AUTOMATIC,rear wheel drive,4,Compact,Sedan,21,16,617,4472,"Factory Tuner,Luxury,Performance"
Mercedes-Benz,190-Class,1992,regular unleaded,158,6,MANUAL,rear wheel drive,4,Compact,Sedan,25,17,617,2000,Luxury
Mercedes-Benz,190-Class,1991,regular unleaded,158,6,MANUAL,rear wheel drive,4,Compact,Sedan,25,17,617,2000,Luxury
Mercedes-Benz,S-Class,2015,premium unleaded (required),621,12,AUTOMATIC,rear wheel drive,2,Large,Coupe,20,13,617,230900,"Factory Tuner,Luxury,High-Performance"
Mercedes-Benz,CLS-Class,2015,premium unleaded (required),577,8,AUTOMATIC,all wheel drive,4,Midsize,Sedan,22,16,617,106550,"Factory Tuner,Luxury,High-Performance"
Mercedes-Benz,S-Class,2017,premium unleaded (required),577,8,AUTOMATIC,all wheel drive,4,Large,Sedan,23,15,617,144700,"Factory Tuner,Luxury,High-Performance"
Mercedes-Benz,600-Class,1993,regular unleaded,389,12,AUTOMATIC,rear wheel drive,2,Large,Coupe,15,11,617,3211,Luxury
Mercedes-Benz,GLA-Class,2017,premium unleaded (required),208,4,AUTOMATIC,front wheel drive,4,Compact,4dr SUV,33,24,617,32850,"Crossover,Luxury"
Mercedes-Benz,300-Class,1992,regular unleaded,228,6,AUTOMATIC,rear wheel drive,4,Large,Sedan,17,14,617,2377,Luxury
Mercedes-Benz,300-Class,1993,regular unleaded,177,6,AUTOMATIC,all wheel drive,4,Midsize,Wagon,19,15,617,2544,Luxury
Mercedes-Benz,CLK-Class,2008,premium unleaded (required),382,8,AUTOMATIC,rear wheel drive,2,Compact,Coupe,22,15,617,55150,"Luxury,High-Performance"
Mercedes-Benz,GLE-Class,2016,diesel,201,4,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,29,22,617,52500,"Crossover,Luxury,Diesel"
Mercedes-Benz,SLS AMG,2011,premium unleaded (required),563,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,20,14,617,183000,"Exotic,Factory Tuner,Luxury,High-Performance"
Mercedes-Benz,E-Class,2017,premium unleaded (required),329,6,AUTOMATIC,all wheel drive,2,Midsize,Coupe,28,20,617,57050,"Luxury,Performance"
Mercedes-Benz,S-Class,2015,premium unleaded (required),449,8,AUTOMATIC,all wheel drive,2,Large,Coupe,24,16,617,119900,"Luxury,High-Performance"
Mercedes-Benz,GLK-Class,2014,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,25,19,617,37480,"Crossover,Luxury,Performance"
Mercedes-Benz,Maybach,2017,premium unleaded (required),523,12,AUTOMATIC,rear wheel drive,4,Large,Sedan,21,13,617,191300,"Exotic,Luxury,High-Performance"
Mercedes-Benz,560-Class,1990,regular unleaded,238,8,AUTOMATIC,rear wheel drive,4,Large,Sedan,16,12,617,2170,Luxury
Mercedes-Benz,300-Class,1991,regular unleaded,228,6,MANUAL,rear wheel drive,2,Compact,Convertible,21,14,617,3552,"Luxury,Performance"
Mercedes-Benz,C43 AMG,2000,regular unleaded,302,8,AUTOMATIC,rear wheel drive,4,Compact,Sedan,21,16,617,5739,"Factory Tuner,Luxury,Performance"
Mercedes-Benz,300-Class,1993,regular unleaded,228,6,AUTOMATIC,rear wheel drive,4,Large,Sedan,18,14,617,2540,Luxury
Mercedes-Benz,300-Class,1991,regular unleaded,158,6,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,22,17,617,2000,Luxury
Mercedes-Benz,R-Class,2011,premium unleaded (required),268,6,AUTOMATIC,all wheel drive,4,Large,Wagon,19,15,617,50240,"Crossover,Luxury"
Mercedes-Benz,CL-Class,2012,premium unleaded (required),536,8,AUTOMATIC,rear wheel drive,2,Large,Coupe,22,15,617,151500,"Factory Tuner,Luxury,High-Performance"
Mercedes-Benz,CLK-Class,2009,premium unleaded (required),268,6,AUTOMATIC,rear wheel drive,2,Midsize,Convertible,25,17,617,56100,"Luxury,Performance"
Mercedes-Benz,GLE-Class Coupe,2017,premium unleaded (required),362,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,23,17,617,69650,"Crossover,Factory Tuner,Luxury,Performance"
Mercedes-Benz,SLR McLaren,2008,premium unleaded (required),617,8,AUTOMATIC,rear wheel drive,2,Compact,Convertible,16,12,617,495000,"Exotic,Factory Tuner,Luxury,High-Performance"
Mercedes-Benz,SL-Class,2017,premium unleaded (required),362,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,28,20,617,86950,"Luxury,High-Performance"
Mercedes-Benz,SL-Class,2016,premium unleaded (required),577,8,AUTOMATIC,rear wheel drive,2,Compact,Convertible,25,16,617,149700,"Factory Tuner,Luxury,High-Performance"
Mercedes-Benz,300-Class,1993,diesel,148,6,AUTOMATIC,rear wheel drive,4,Large,Sedan,22,18,617,2729,"Diesel,Luxury"
Mercedes-Benz,GLE-Class,2017,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,23,18,617,52000,"Crossover,Luxury"
Mercedes-Benz,CL-Class,2013,premium unleaded (required),536,8,AUTOMATIC,rear wheel drive,2,Large,Coupe,22,15,617,153000,"Factory Tuner,Luxury,High-Performance"
Mercedes-Benz,SL-Class,2015,premium unleaded (required),329,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,27,20,617,84000,"Luxury,High-Performance"
Mitsubishi,Outlander Sport,2017,regular unleaded,148,4,AUTOMATIC,four wheel drive,4,Compact,4dr SUV,29,23,436,22495,Crossover
Mitsubishi,Mirage,2015,regular unleaded,74,3,MANUAL,front wheel drive,4,Compact,4dr Hatchback,42,34,436,12995,Hatchback
Mitsubishi,Endeavor,2011,premium unleaded (recommended),225,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,21,15,436,32099,Crossover
Mitsubishi,Outlander,2017,regular unleaded,166,4,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,29,24,436,27495,Crossover
Mitsubishi,Mirage,2014,regular unleaded,74,3,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,44,37,436,13995,Hatchback
Mitsubishi,Expo,1995,regular unleaded,136,4,AUTOMATIC,four wheel drive,4,Compact,4dr Hatchback,21,17,436,2000,Hatchback
Mitsubishi,Outlander Sport,2017,regular unleaded,168,4,AUTOMATIC,front wheel drive,4,Compact,4dr SUV,28,23,436,24195,Crossover
Mitsubishi,Outlander Sport,2016,regular unleaded,148,4,AUTOMATIC,front wheel drive,4,Compact,4dr SUV,31,24,436,20795,Crossover
Mitsubishi,Outlander Sport,2015,regular unleaded,148,4,AUTOMATIC,four wheel drive,4,Compact,4dr SUV,30,24,436,24195,Crossover
Mitsubishi,Eclipse,2012,regular unleaded,162,4,AUTOMATIC,front wheel drive,2,Compact,2dr Hatchback,28,20,436,20499,Hatchback
Mitsubishi,Expo,1994,regular unleaded,136,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,25,19,436,2000,Hatchback
Mitsubishi,Diamante,2003,premium unleaded (required),205,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,23,16,436,28447,Crossover
Mitsubishi,Expo,1993,regular unleaded,136,4,MANUAL,four wheel drive,2,Compact,2dr Hatchback,22,17,436,2000,Hatchback
Mitsubishi,Outlander Sport,2015,regular unleaded,148,4,AUTOMATIC,front wheel drive,4,Compact,4dr SUV,32,25,436,22795,Crossover
Mitsubishi,Eclipse Spyder,2012,regular unleaded,162,4,AUTOMATIC,front wheel drive,2,Compact,Convertible,27,20,436,28299,Crossover
Mitsubishi,Expo,1994,regular unleaded,136,4,AUTOMATIC,front wheel drive,2,Compact,2dr Hatchback,24,18,436,2000,Hatchback
Mitsubishi,Raider,2009,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Compact,Extended Cab Pickup,20,15,436,24235,Crossover
Mitsubishi,Eclipse Spyder,2012,regular unleaded,162,4,AUTOMATIC,front wheel drive,2,Compact,Convertible,27,20,436,27999,Crossover
Mitsubishi,Vanwagon,1990,regular unleaded,107,4,AUTOMATIC,rear wheel drive,3,Compact,Passenger Minivan,19,16,436,2000,Crossover
Mitsubishi,Lancer,2016,regular unleaded,168,4,AUTOMATIC,all wheel drive,4,Compact,Sedan,31,23,436,21995,Crossover
Mitsubishi,Lancer,2016,regular unleaded,168,4,MANUAL,front wheel drive,4,Compact,Sedan,31,22,436,22495,Crossover
Mitsubishi,Montero Sport,2002,regular unleaded,165,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,19,15,436,25087,Crossover
Nissan,Armada,2015,regular unleaded,317,8,AUTOMATIC,four wheel drive,4,Large,4dr SUV,18,12,2009,46500,Crossover
Nissan,Frontier,2015,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,Compact,Crew Cab Pickup,21,15,2009,35260,Crossover
Nissan,370Z,2016,premium unleaded (required),350,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26,19,2009,46790,"Factory Tuner,High-Performance"
Nissan,370Z,2016,premium unleaded (required),350,6,MANUAL,rear wheel drive,2,Compact,Coupe,26,18,2009,45490,"Factory Tuner,High-Performance"
Nissan,200SX,1998,regular unleaded,115,4,MANUAL,front wheel drive,2,Compact,Coupe,35,25,2009,2000,Crossover
Nissan,Altima,2015,regular unleaded,270,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,32,22,2009,32350,Performance
Nissan,Titan,2017,regular unleaded,390,8,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,21,15,2009,40700,Crossover
Nissan,240SX,1998,regular unleaded,155,4,MANUAL,rear wheel drive,2,Compact,Coupe,25,20,2009,4107,Performance
Nissan,Quest,2016,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,Compact,Passenger Minivan,27,20,2009,30540,Crossover
Nissan,Frontier,2015,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,Compact,Crew Cab Pickup,22,16,2009,25510,Crossover
Nissan,Rogue,2016,regular unleaded,170,4,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,32,25,2009,30080,Crossover
Nissan,Frontier,2016,regular unleaded,261,6,MANUAL,four wheel drive,4,Compact,Crew Cab Pickup,21,16,2009,31840,Crossover
Nissan,Rogue,2017,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,33,26,2009,25240,Crossover
Nissan,200SX,1997,regular unleaded,140,4,MANUAL,front wheel drive,2,Compact,Coupe,29,21,2009,2000,Performance
Nissan,Frontier,2017,regular unleaded,152,4,AUTOMATIC,rear wheel drive,4,Compact,Extended Cab Pickup,22,17,2009,22160,Crossover
Nissan,Armada,2015,regular unleaded,317,8,AUTOMATIC,rear wheel drive,4,Large,4dr SUV,19,13,2009,38510,Crossover
Nissan,370Z,2017,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,25,18,2009,49400,High-Performance
Nissan,Murano,2017,regular unleaded,260,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,28,21,2009,40780,Crossover
Nissan,370Z,2017,premium unleaded (required),350,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26,19,2009,43290,"Factory Tuner,High-Performance"
Nissan,Xterra,2014,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,20,15,2009,31370,Crossover
Nissan,Armada,2017,regular unleaded,390,8,AUTOMATIC,four wheel drive,4,Large,4dr SUV,18,13,2009,52550,Crossover
Nissan,Pathfinder,2015,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,Large,4dr SUV,27,20,2009,29510,Crossover
Nissan,Titan,2014,regular unleaded,317,8,AUTOMATIC,rear wheel drive,4,Large,Crew Cab Pickup,18,13,2009,34440,Flex Fuel
Nissan,Pathfinder,2015,regular unleaded,260,6,AUTOMATIC,four wheel drive,4,Large,4dr SUV,26,19,2009,34830,Crossover
Nissan,Frontier,2015,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,Compact,Crew Cab Pickup,21,15,2009,27630,Crossover
Nissan,Pathfinder,2015,regular unleaded,260,6,AUTOMATIC,four wheel drive,4,Large,4dr SUV,26,19,2009,34500,Crossover
Nissan,Xterra,2013,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,22,16,2009,24850,Crossover
Nissan,Pathfinder,2017,regular unleaded,284,6,AUTOMATIC,four wheel drive,4,Large,4dr SUV,26,19,2009,43760,Crossover
Nissan,Altima,2017,regular unleaded,179,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,39,27,2009,22500,Crossover
Nissan,Maxima,2014,premium unleaded (recommended),290,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,26,19,2009,31290,Performance
Nissan,Armada,2017,regular unleaded,390,8,AUTOMATIC,rear wheel drive,4,Large,4dr SUV,19,14,2009,49650,Crossover
Nissan,Juke,2016,premium unleaded (recommended),188,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,34,28,2009,24830,"Crossover,Hatchback,Performance"
Nissan,Maxima,2017,premium unleaded (recommended),300,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,30,21,2009,34590,High-Performance
Nissan,350Z,2009,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,23,17,2009,37870,High-Performance
Nissan,Stanza,1992,regular unleaded,138,4,MANUAL,front wheel drive,4,Compact,Sedan,26,19,2009,2000,Crossover
Nissan,Versa Note,2016,regular unleaded,109,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,40,31,2009,17980,Hatchback
Nissan,350Z,2008,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,23,17,2009,37280,High-Performance
Nissan,Versa Note,2015,regular unleaded,109,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,40,31,2009,17530,Hatchback
Nissan,Titan,2015,regular unleaded,317,8,AUTOMATIC,four wheel drive,4,Large,Extended Cab Pickup,17,12,2009,38170,Flex Fuel
Nissan,Cube,2012,regular unleaded,122,4,AUTOMATIC,front wheel drive,4,Compact,Wagon,31,27,2009,18680,Crossover
Nissan,Pathfinder,2016,regular unleaded,260,6,AUTOMATIC,four wheel drive,4,Large,4dr SUV,26,19,2009,43300,Crossover
Nissan,Stanza,1992,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,25,18,2009,2000,Crossover
Nissan,Titan,2017,regular unleaded,390,8,AUTOMATIC,rear wheel drive,4,Large,Crew Cab Pickup,21,15,2009,46380,Crossover
Nissan,Van,1990,regular unleaded,106,4,MANUAL,rear wheel drive,3,Compact,Passenger Minivan,20,16,2009,2000,Crossover
Nissan,370Z,2017,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,Compact,Convertible,24,17,2009,45270,High-Performance
Nissan,Versa,2017,regular unleaded,109,4,MANUAL,front wheel drive,4,Compact,Sedan,36,27,2009,11990,Crossover
Nissan,Titan,2014,regular unleaded,317,8,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,17,12,2009,34760,Flex Fuel
Nissan,Juke,2016,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,Compact,4dr Hatchback,31,26,2009,24150,"Crossover,Hatchback"
Nissan,Armada,2017,regular unleaded,390,8,AUTOMATIC,rear wheel drive,4,Large,4dr SUV,19,14,2009,44900,Crossover
Nissan,Versa Note,2015,regular unleaded,109,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,40,31,2009,15430,Hatchback
Nissan,Versa Note,2017,regular unleaded,109,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,39,31,2009,18710,Hatchback
Nissan,300ZX,1994,regular unleaded,222,6,MANUAL,rear wheel drive,2,Compact,Coupe,22,16,2009,2553,Performance
Nissan,350Z,2009,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,23,17,2009,40220,High-Performance
Nissan,Truck,1997,regular unleaded,134,4,MANUAL,rear wheel drive,2,Compact,Extended Cab Pickup,23,19,2009,2837,Crossover
Nissan,Versa Note,2016,regular unleaded,109,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,40,31,2009,15480,Hatchback
Nissan,370Z,2017,premium unleaded (required),350,6,MANUAL,rear wheel drive,2,Compact,Coupe,26,18,2009,45490,"Factory Tuner,High-Performance"
Nissan,Titan,2015,regular unleaded,317,8,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,17,12,2009,34910,Flex Fuel
Nissan,Maxima,2017,premium unleaded (recommended),300,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,30,21,2009,32610,High-Performance
Oldsmobile,Toronado,1990,regular unleaded,165,6,AUTOMATIC,front wheel drive,2,Large,Coupe,24,16,26,2000,Crossover
Oldsmobile,Intrigue,2000,regular unleaded,215,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,26,17,26,2233,Crossover
Oldsmobile,Silhouette,2004,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,24,17,26,28465,Crossover
Oldsmobile,LSS,1998,regular unleaded,195,6,AUTOMATIC,front wheel drive,4,Large,Sedan,27,17,26,2283,Crossover
Oldsmobile,Regency,1998,regular unleaded,205,6,AUTOMATIC,front wheel drive,4,Large,Sedan,27,17,26,2084,Crossover
Oldsmobile,Cutlass Calais,1990,regular unleaded,180,4,MANUAL,front wheel drive,4,Compact,Sedan,29,19,26,2000,Crossover
Oldsmobile,Cutlass Supreme,1996,regular unleaded,160,6,AUTOMATIC,front wheel drive,2,Midsize,Coupe,26,18,26,2000,Crossover
Plymouth,Grand Voyager,1998,regular unleaded,150,6,AUTOMATIC,front wheel drive,4,Large,Passenger Minivan,24,17,535,2048,Crossover
Plymouth,Neon,1999,regular unleaded,150,4,MANUAL,front wheel drive,4,Compact,Sedan,36,24,535,2000,Crossover
Plymouth,Neon,1999,regular unleaded,150,4,MANUAL,front wheel drive,2,Compact,Coupe,36,24,535,2000,Crossover
Plymouth,Voyager,1998,regular unleaded,150,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,24,17,535,2000,Crossover
Plymouth,Sundance,1994,regular unleaded,100,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,27,21,535,2000,Hatchback
Plymouth,Prowler,2000,regular unleaded,253,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,21,15,535,20901,Performance
Plymouth,Sundance,1993,regular unleaded,93,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,29,23,535,2000,Hatchback
Plymouth,Colt,1994,regular unleaded,113,4,MANUAL,front wheel drive,4,Compact,Sedan,30,23,535,2000,Crossover
Plymouth,Grand Voyager,1999,flex-fuel (unleaded/E85),158,6,AUTOMATIC,front wheel drive,4,Large,Passenger Minivan,22,16,535,2055,Flex Fuel
Plymouth,Laser,1994,regular unleaded,195,4,MANUAL,all wheel drive,2,Compact,2dr Hatchback,23,18,535,2000,"Hatchback,Performance"
Plymouth,Voyager,2000,regular unleaded,150,4,AUTOMATIC,front wheel drive,3,Midsize,Passenger Minivan,24,18,535,2008,Crossover
Plymouth,Colt,1993,regular unleaded,136,4,MANUAL,front wheel drive,4,Compact,Wagon,26,19,535,2000,Crossover
Plymouth,Colt,1994,regular unleaded,113,4,MANUAL,front wheel drive,4,Compact,Sedan,30,23,535,2000,Crossover
Plymouth,Colt,1992,regular unleaded,113,4,MANUAL,all wheel drive,4,Compact,Wagon,24,19,535,2000,Crossover
Pontiac,Torrent,2007,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,Compact,4dr SUV,24,17,210,22455,Crossover
Pontiac,Grand Prix,2008,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,Large,Sedan,28,18,210,22210,Crossover
Pontiac,Aztek,2004,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,24,17,210,21275,Crossover
Pontiac,G5,2008,regular unleaded,148,4,MANUAL,front wheel drive,2,Compact,Coupe,33,24,210,15675,Crossover
Pontiac,G6,2009,regular unleaded,164,4,AUTOMATIC,front wheel drive,2,Midsize,Coupe,33,22,210,22220,Crossover
Pontiac,Firebird,2001,premium unleaded (required),310,8,AUTOMATIC,rear wheel drive,2,Midsize,2dr Hatchback,23,16,210,27145,"Hatchback,Factory Tuner,Performance"
Pontiac,Torrent,2009,regular unleaded,264,6,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,24,16,210,31415,"Crossover,Factory Tuner,Performance"
Pontiac,Bonneville,2005,premium unleaded (required),275,8,AUTOMATIC,front wheel drive,4,Large,Sedan,22,15,210,35585,Performance
Pontiac,G8,2009,regular unleaded,256,6,AUTOMATIC,rear wheel drive,4,Large,Sedan,25,17,210,28250,Performance
Pontiac,Vibe,2010,regular unleaded,158,4,AUTOMATIC,all wheel drive,4,Compact,4dr Hatchback,26,20,210,20275,Hatchback
Pontiac,6000,1990,regular unleaded,140,6,AUTOMATIC,front wheel drive,4,Midsize,Wagon,27,17,210,2000,Crossover
Pontiac,Trans Sport,1998,regular unleaded,180,6,AUTOMATIC,front wheel drive,3,Compact,Passenger Minivan,23,16,210,2000,Crossover
Pontiac,Montana SV6,2006,regular unleaded,201,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,23,16,210,24250,Crossover
Pontiac,Le Mans,1991,regular unleaded,74,4,MANUAL,front wheel drive,2,Compact,Coupe,34,25,210,2000,Crossover
Pontiac,G8,2009,premium unleaded (recommended),415,8,AUTOMATIC,rear wheel drive,4,Large,Sedan,20,13,210,37610,"Factory Tuner,High-Performance"
Pontiac,Le Mans,1993,regular unleaded,74,4,MANUAL,front wheel drive,4,Compact,Sedan,37,26,210,2000,Crossover
Pontiac,Firebird,2002,regular unleaded,200,6,MANUAL,rear wheel drive,2,Midsize,2dr Hatchback,29,17,210,20050,"Hatchback,Performance"
Porsche,Cayman,2016,premium unleaded (required),325,6,MANUAL,rear wheel drive,2,Compact,Coupe,28,20,1715,64100,"Luxury,High-Performance"
Porsche,928,1993,regular unleaded,345,8,MANUAL,rear wheel drive,2,Compact,2dr Hatchback,17,11,1715,6294,"Hatchback,Luxury,Performance"
Porsche,Panamera,2015,premium unleaded (required),570,8,AUTOMATED_MANUAL,all wheel drive,4,Large,Sedan,24,15,1715,200500,"Luxury,High-Performance"
Porsche,911,2017,premium unleaded (required),370,6,MANUAL,all wheel drive,2,Compact,Coupe,29,20,1715,96300,"Luxury,High-Performance"
Porsche,911,2016,premium unleaded (required),400,6,MANUAL,rear wheel drive,2,Compact,Convertible,27,19,1715,110800,"Luxury,High-Performance"
Porsche,Boxster,2015,premium unleaded (required),265,6,MANUAL,rear wheel drive,2,Compact,Convertible,30,20,1715,51400,"Luxury,High-Performance"
Porsche,Cayman,2016,premium unleaded (required),340,6,MANUAL,rear wheel drive,2,Compact,Coupe,26,19,1715,75200,"Luxury,High-Performance"
Porsche,Cayman,2015,premium unleaded (required),325,6,MANUAL,rear wheel drive,2,Compact,Coupe,28,20,1715,63800,"Luxury,High-Performance"
Porsche,911,2017,premium unleaded (required),420,6,MANUAL,rear wheel drive,2,Compact,Coupe,28,20,1715,103400,"Luxury,High-Performance"
Porsche,Cayenne,2017,premium unleaded (required),570,8,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,21,14,1715,159600,"Crossover,Luxury,High-Performance"
Porsche,911,2016,premium unleaded (required),350,6,MANUAL,rear wheel drive,2,Compact,Convertible,27,19,1715,96200,"Luxury,High-Performance"
Porsche,911,2017,premium unleaded (required),420,6,MANUAL,all wheel drive,2,Compact,Convertible,28,20,1715,122600,"Luxury,High-Performance"
